Type,Title,ISSN,eISSN,StartDate,EndDate,Resource,URL
Journal,IEEE engineering management review,0360-8581,,1973,1987,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=46
Journal,IEEE engineering management review,0360-8581,,2002,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=46
Journal,IEEE eTransactions on network and service management,,1932-4537,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4275028
Journal,IEEE expert,0885-9000,,1986,1997,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=64
Journal,IEEE geoscience and remote sensing letters,1545-598X,1558-0571,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8859
Journal,IEEE geoscience and remote sensing magazine,,2168-6831,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6245518
Journal,IEEE industrial electronics magazine,1932-4529,1941-0115,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4154573
Journal,IEEE industry applications magazine,1077-2618,1558-0598,1995,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=2943
Journal,IEEE instrumentation & measurement magazine,1094-6969,,1998,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5289
Journal,IEEE intelligent systems,1541-1672,1941-1294,2001,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=9670
Journal,IEEE intelligent systems & their applications,1094-7167,,1998,2000,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5254
Journal,IEEE intelligent transportation systems magazine,1939-1390,1941-1197,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5117645
Journal,IEEE Intelligent Vehicles Symposium,1931-0587,,1992,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000397
Journal,IEEE International Integrated Reliability Workshop final report,1930-8841,,1993,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000383
Journal,IEEE International Microwave Workshop Series,,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002697
Journal,"IEEE International Power Modulators and High Voltage Conference, Proceedings of the",,,2008,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002576
Journal,IEEE International Symposium on Broadband Multimedia Systems and Broadcasting,2155-5044,2155-5052,2008,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001845
Journal,IEEE internet computing,1089-7801,1941-0131,1997,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4236
Journal,IEEE journal of emerging and selected topics in power electronics,2168-6777,2168-6785,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6245517
Journal,IEEE journal of oceanic engineering,0364-9059,1558-1691,1976,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=48
Journal,IEEE journal of photovoltaics,2156-3381,2156-3403,2011,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5503869
Journal,IEEE journal of quantum electronics,0018-9197,1558-1713,1965,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=3
Journal,IEEE journal of robotics and automation,0882-4967,,1985,1988,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=56
Journal,IEEE journal of selected topics in applied earth observations and remote sensing,1939-1404,2151-1535,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4609443
Journal,IEEE journal of selected topics in quantum electronics,1077-260X,1558-4542,1995,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=2944
Journal,IEEE journal of selected topics in signal processing,1932-4553,1941-0484,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4200690
Journal,IEEE journal of solid-state circuits,0018-9200,1558-173X,1966,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4
Journal,IEEE journal of the Electron Devices Society,,2168-6734,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6245494
Journal,IEEE journal of translational engineering in health and medicine,,2168-2372,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6221039
Journal,IEEE journal on selected areas in communications,0733-8716,1558-0008,1983,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=49
Journal,IEEE LCS,1045-9235,1558-2620,1990,1991,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=73
Journal,IEEE LTS,1055-6877,1558-2604,1991,1992,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=80
Journal,IEEE magnetics letters,1949-307X,1949-3088,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5165412
Journal,IEEE MICRO,0272-1732,,1981,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=40
Journal,IEEE microwave and guided wave letters,1051-8207,1558-2329,1991,2000,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=75
Journal,IEEE microwave and wireless components letters,1531-1309,1558-1764,2001,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=7260
Journal,IEEE microwave magazine,1527-3342,1557-9581,2000,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6668
Journal,IEEE MTT-S International Microwave Workshop Series (IMWS),,,2008,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002628
Journal,IEEE multimedia,1070-986X,1941-0166,1994,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=93
Journal,IEEE nanotechnology magazine,1932-4510,1942-7808,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4451717
Journal,IEEE network,0890-8044,1558-156X,1987,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=65
Journal,IEEE Nuclear Science Symposium conference record (1997),1095-7863,,1996,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000508
Journal,"IEEE Pacific Rim Conference on Communications, Computers, and Signal Processing",,,1989,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000106
Journal,IEEE parallel & distributed technology,1063-6552,1558-1861,1993,1996,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=88
Journal,IEEE personal communications,1070-9916,,1994,2001,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=98
Journal,IEEE pervasive computing,1536-1268,1558-2590,2002,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=7756
Journal,IEEE photonics journal,,1943-0655,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4563994
Journal,IEEE photonics technology letters,1041-1135,1941-0174,1989,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=68
Journal,IEEE potentials,0278-6648,1558-1772,1982,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=45
Journal,IEEE power & energy magazine,1540-7977,1558-4216,2003,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8014
Journal,IEEE power electronics letters,1540-7985,1558-3767,2003,2005,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8012
Journal,IEEE power engineering review,0272-1724,1558-1705,1981,2002,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=39
Journal,IEEE Professional Group on Antennas and Propagation newsletter,2168-3670,2168-3689,1963,1963,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5721922
Journal,IEEE pulse,2154-2287,2154-2317,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5454060
Journal,IEEE-RITA,,1932-8540,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6245520
Journal,IEEE robotics & automation magazine,1070-9932,1558-223X,1994,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=100
Journal,IEEE security & privacy,1540-7993,1558-4046,2003,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8013
Journal,IEEE sensors journal,1530-437X,1558-1748,2001,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=7361
Journal,IEEE signal processing letters,1070-9908,1558-2361,1994,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=97
Journal,IEEE signal processing magazine,1053-5888,1558-0792,1991,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=79
Journal,IEEE software,0740-7459,1937-4194,1984,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=52
Journal,IEEE solid state circuits magazine,1943-0582,1943-0590,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4563670
Journal,IEEE spectrum,0018-9235,1939-9340,1964,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6
Journal,IEEE systems journal,1932-8184,1937-9234,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4267003
Journal,IEEE technology & society magazine,0278-0097,,1982,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=44
Journal,"IEEE transactions on acoustics, speech, and signal processing",0096-3518,,1974,1990,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=29
Journal,IEEE transactions on advanced packaging,1521-3323,1557-9980,1999,2010,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6040
Journal,IEEE transactions on aerospace,0536-1516,,1963,1965,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4319334
Journal,IEEE transactions on aerospace and electronic systems,0018-9251,1557-9603,1965,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=7
Journal,IEEE transactions on aerospace and navigational electronics,0096-1957,,1963,1965,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4319312
Journal,IEEE transactions on affective computing,,1949-3045,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5165369
Journal,IEEE transactions on antennas and propagation,0018-926X,1558-2221,1963,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8
Journal,IEEE transactions on applications and industry,0536-1524,,1963,1964,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5407695
Journal,IEEE transactions on applied superconductivity,1051-8223,1558-2515,1991,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=77
Journal,IEEE transactions on audio,0096-1620,1558-2663,1963,1965,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8336
Journal,IEEE transactions on audio and electroacoustics,0018-9278,1558-2582,1966,1973,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8337
Journal,"IEEE transactions on audio, speech, and language processing",1558-7916,1558-7924,2006,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=10376
Journal,IEEE transactions on automatic control,0018-9286,1558-2523,1963,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=9
Journal,IEEE transactions on automation science and engineering,1545-5955,1558-3783,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8856
Journal,IEEE transactions on autonomous mental development,1943-0604,1943-0612,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4563672
Journal,IEEE transactions on biomedical circuits and systems,1932-4545,1940-9990,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4156126
Journal,IEEE transactions on bio-medical electronics,0096-0616,2168-1600,1963,1963,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5483695
Journal,IEEE transactions on biomedical engineering,0018-9294,1558-2531,1964,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=10
Journal,IEEE transactions on broadcast and television receivers,0018-9308,2168-166X,1963,1974,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4079767
Journal,IEEE transactions on broadcasting,0018-9316,1557-9611,1963,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=11
Journal,IEEE transactions on cable television,0147-3204,,1976,1980,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4065009
Journal,IEEE transactions on circuit theory,0018-9324,,1963,1973,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8147
Journal,IEEE transactions on circuits and systems,0098-4094,1558-1276,1974,1991,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=31
Journal,"IEEE transactions on circuits and systems. 1, Fundamental theory and applications",1057-7122,1558-1268,1992,2003,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=81
Journal,"IEEE transactions on circuits and systems. 2, Analog and digital signal processing",1057-7130,1558-125X,1992,2003,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=82
Journal,IEEE transactions on circuits and systems for video technology,1051-8215,1558-2205,1991,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=76
Journal,"IEEE transactions on circuits and systems. I, Regular papers",1549-8328,1558-0806,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8919
Journal,"IEEE transactions on circuits and systems. II, Express briefs",1549-7747,1558-3791,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8920
Journal,IEEE transactions on cloud computing,,2168-7161,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6245519
Journal,IEEE transactions on communication technology,0018-9332,2162-2175,1964,1971,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4547467
Journal,IEEE transactions on communications,0090-6778,1558-0857,1972,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=26
Journal,IEEE transactions on communications systems,0096-1965,1558-2647,1963,1964,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4547466
Journal,IEEE transactions on component parts,0097-6601,2168-1716,1963,1965,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8216
Journal,IEEE transactions on components and packaging technologies,1521-3331,1557-9972,1999,2010,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6144
Journal,"IEEE transactions on components, hybrids, and manufacturing technology",0148-6411,1558-3082,1978,1993,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=33
Journal,"IEEE transactions on components, packaging, and manufacturing technology (2011)",2156-3950,2156-3985,2011,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5503870
Journal,"IEEE transactions on components, packaging, and manufacturing technology. Part A",1070-9886,1558-3678,1994,1998,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=95
Journal,"IEEE transactions on components, packaging, and manufacturing technology. Part B, Advanced packaging",1070-9894,1558-3686,1994,1998,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=96
Journal,"IEEE transactions on components, packaging and manufacturing technology. Part C, Manufacturing",1083-4400,,1996,1998,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=3476
Journal,IEEE transactions on computational intelligence and AI in games.,1943-068X,1943-0698,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4804728
Journal,IEEE transactions on computer-aided design of integrated circuits and systems,0278-0070,1937-4151,1982,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=43
Journal,IEEE transactions on computers,0018-9340,1557-9956,1968,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=12
Journal,IEEE transactions on consumer electronics,0098-3063,1558-4127,1975,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=30
Journal,IEEE transactions on control systems technology,1063-6536,1558-0865,1993,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=87
Journal,IEEE transactions on dependable and secure computing,1545-5971,1941-0018,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8858
Journal,IEEE transactions on device and materials reliability,1530-4388,1558-2574,2001,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=7298
Journal,IEEE transactions on dielectrics and electrical insulation,1070-9878,1558-4135,1994,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=94
Journal,IEEE transactions on education,0018-9359,1557-9638,1963,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=13
Journal,IEEE transactions on electrical insulation,0018-9367,1557-962X,1965,1993,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=14
Journal,IEEE transactions on electromagnetic compatibility,0018-9375,1558-187X,1964,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=15
Journal,IEEE transactions on electron devices,0018-9383,1557-9646,1963,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=16
Journal,IEEE transactions on electronic computers,0367-7508,,1963,1967,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4037753
Journal,IEEE transactions on electronics packaging manufacturing,1521-334X,1558-0822,1999,2010,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6104
Journal,IEEE transactions on emerging topics in computing,,2168-6750,2013,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=6245516
Journal,IEEE transactions on energy conversion,0885-8969,1558-0059,1986,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=60
Journal,IEEE transactions on engineering management,0018-9391,1558-0040,1963,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=17
Journal,IEEE transactions on engineering writing and speech,0018-9405,2331-3706,1963,1971,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4322293
Journal,IEEE transactions on evolutionary computation,1089-778X,1941-0026,1997,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4235
Journal,IEEE transactions on fuzzy systems,1063-6706,1941-0034,1993,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=91
Journal,IEEE transactions on geoscience and remote sensing,0196-2892,1558-0644,1980,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=36
Journal,IEEE transactions on geoscience electronics,0018-9413,,1963,1979,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4043135
Journal,IEEE transactions on haptics,1939-1412,2329-4051,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4543165
Journal,IEEE transactions on human factors in electronics,0096-249X,2168-2852,1963,1967,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=11151
Journal,IEEE transactions on image processing,1057-7149,1941-0042,1992,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=83
Journal,IEEE transactions on industrial electronics (1963),0099-4553,,1963,1963,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=5412874
Journal,IEEE transactions on industrial electronics (1982),0278-0046,1557-9948,1982,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=41
Journal,IEEE transactions on industrial electronics and control instrumentation,0018-9421,,1964,1981,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=11166
Journal,IEEE transactions on industrial informatics,1551-3203,1941-0050,2005,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=9424
Journal,IEEE transactions on industry and general applications,0018-943X,,1965,1971,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=4180499
Journal,IEEE transactions on industry applications,0093-9994,1939-9367,1972,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=28
